"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","segment_type","base_plan","technology","monthly_charge","promo_discount","arpu","churn_risk_score"
"4923-ADWXJ","Female",0,"No","No",25,"Yes","No","DSL","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",65.8,1679.65,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.121171711140778
"1763-KUAAW","Female",1,"No","No",18,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.35,369.6,"No","SMB","Plus","Cable",57.95,0,57.95,0.0863695175037719
"1104-TNLZA","Male",1,"Yes","No",28,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",105.8,2998,"No","SMB","Plus","Cable",57.95,0,57.95,0.229431954806205
"5195-KPUNQ","Female",1,"No","No",53,"Yes","No","Fiber optic","Yes","Yes","No","Yes","No","Yes","One year","Yes","Mailed check",96.75,5206.55,"No","SMB","Basic","Cable",24.95,0,24.95,0.287140303011984
"0520-FDVVT","Male",0,"No","No",35,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",102.35,3626.1,"Yes","Enterprise","Basic","Cable",24.95,0,24.95,0.688870065100491
"3439-GVUSX","Male",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",24.4,24.4,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.266521915164776
"1444-VVSGW","Male",0,"Yes","No",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",115.65,7968.85,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.614708581846207
"5712-PTIWW","Male",0,"No","No",2,"Yes","No","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","Yes","Electronic check",79.85,152.45,"Yes","Enterprise","Premium","Fiber",70,0,70,0.789003098383546
"5949-HGVJL","Female",0,"Yes","No",26,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",73.05,1959.5,"No","SMB","Premium","Fiber",70,0,70,0.0559872685233131
"5203-XEHAX","Female",0,"No","No",34,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","One year","No","Electronic check",64.35,2053.05,"No","SMB","Premium","Fiber",70,0,70,0.177205492346548
"1635-HDGFT","Female",0,"No","Yes",19,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20.5,398.55,"No","Enterprise","Premium","Fiber",70,0,70,0.107837890286464
"3315-TOTBP","Male",0,"No","No",15,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",76,1130.85,"Yes","Consumer","Plus","Cable",57.95,0,57.95,0.782337885629386
"8050-XGRVL","Female",0,"Yes","Yes",62,"Yes","No","DSL","Yes","No","Yes","No","No","No","One year","No","Credit card (automatic)",54.75,3425.35,"No","Consumer","Plus","Cable",57.95,0,57.95,0.265004530618899
"6661-HBGWL","Female",1,"No","No",42,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",104.75,4323.45,"Yes","Enterprise","Plus","Cable",57.95,0,57.95,0.791811572667211
"1518-VOWAV","Female",0,"No","No",9,"Yes","No","DSL","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",74.65,703.55,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.555357907339931
"9828-QHFBK","Male",0,"No","No",24,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",51.15,1275.7,"No","Enterprise","Premium","Fiber",70,0,70,0.0850275879027322
"3908-MKIMJ","Male",1,"Yes","No",68,"No","No phone service","DSL","Yes","Yes","Yes","No","No","No","Two year","Yes","Electronic check",41.95,2965.75,"No","Enterprise","Premium","Fiber",70,0,70,0.268727129278705
"5012-YSPJJ","Male",0,"Yes","Yes",31,"Yes","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Mailed check",54.35,1647,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.288057620241307
"5909-ECHUI","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",56.25,56.25,"Yes","Consumer","Plus","Cable",57.95,0,57.95,0.593024723883718
"1309-BXVOQ","Male",0,"Yes","No",21,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",106.1,2249.95,"Yes","SMB","Premium","Fiber",70,0,70,0.580479215923697
"6728-VOIFY","Female",0,"Yes","No",63,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",96,6109.75,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.142251147318166
"9317-WZPGV","Female",1,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",79.75,159.4,"Yes","Consumer","Premium","Fiber",70,0,70,0.860478243231773
"4891-NLUBA","Female",0,"Yes","Yes",61,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",61.45,3751.15,"No","SMB","Basic","Cable",24.95,0,24.95,0.131583510735072
"2856-HYAPG","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",68.65,68.65,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.737246456556022
"8969-PRHFK","Male",0,"No","No",18,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.65,411.25,"No","SMB","Basic","Cable",24.95,0,24.95,0.215138275478967
"0661-KQHNK","Female",0,"Yes","Yes",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",19,105.5,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.212303134740796
"8709-KRDVL","Female",0,"No","No",33,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",100,3320.6,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.298084186110646
"4488-PSYCG","Male",0,"No","No",16,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",20.25,327.45,"Yes","Consumer","Basic","Cable",24.95,0,24.95,0.729779220372438
"1427-VERSM","Female",0,"Yes","No",56,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",98.7,5669.5,"No","SMB","Basic","Cable",24.95,0,24.95,0.112827952788211
"9801-NOSHQ","Male",0,"No","Yes",23,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.8,465.45,"No","SMB","Premium","Fiber",70,0,70,0.262947078456637
"6339-YPSAH","Male",0,"No","No",9,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",73.8,704.3,"No","SMB","Premium","Fiber",70,0,70,0.101554865844082
"3621-CEOVK","Female",1,"Yes","No",14,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.2,1369.8,"Yes","Consumer","Plus","Cable",57.95,0,57.95,0.735149947647005
"6906-ANDWJ","Male",0,"Yes","Yes",15,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",74.9,1107.25,"Yes","Enterprise","Basic","Cable",24.95,0,24.95,0.781610064208508
"2159-TURXX","Male",0,"No","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",20.05,95.55,"No","SMB","Basic","Cable",24.95,0,24.95,0.185308994620573
"1548-FEHVL","Male",0,"Yes","No",61,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.2,6375.2,"No","Consumer","Plus","Cable",57.95,0,57.95,0.259515139402356
"3795-CAWEX","Male",0,"Yes","Yes",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",116.55,8152.3,"No","Enterprise","Premium","Fiber",70,0,70,0.287453618377913
"6215-NQCPY","Male",0,"No","No",15,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",99.7,1566.75,"No","Enterprise","Premium","Fiber",70,0,70,0.271826767432503
"5647-URDKA","Male",0,"Yes","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.7,130.25,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.200967182882596
"2229-DPMBI","Female",0,"Yes","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.5,162.15,"No","SMB","Basic","Cable",24.95,0,24.95,0.132736518932506
"9626-WEQRM","Female",0,"No","No",4,"No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Mailed check",29.15,110.05,"No","SMB","Plus","Cable",57.95,0,57.95,0.174900607275777
"2188-SXWVT","Female",0,"No","No",34,"Yes","No","DSL","Yes","Yes","No","No","No","No","One year","No","Mailed check",55,1885.15,"No","Consumer","Basic","Cable",24.95,0,24.95,0.118981827353127
"6258-PVZWJ","Male",0,"Yes","No",68,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",90.8,6302.85,"No","Consumer","Premium","Fiber",70,0,70,0.108180445746984
"1094-BKOSX","Female",0,"Yes","Yes",45,"No","No phone service","DSL","No","Yes","Yes","Yes","No","Yes","One year","No","Bank transfer (automatic)",51,2264.5,"No","SMB","Premium","Fiber",70,0,70,0.267809088120703
"6969-MVBAI","Female",1,"No","No",9,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",90.1,816.8,"No","Consumer","Premium","Fiber",70,0,70,0.0681462651817128
"2978-XXSOG","Female",0,"No","No",22,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",59.05,1253.5,"No","Enterprise","Premium","Fiber",70,0,70,0.281310731207486
"2342-CKIAO","Female",0,"No","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.3,41.2,"No","Consumer","Premium","Fiber",70,0,70,0.114160849025939
"6953-PBDIN","Male",0,"Yes","No",70,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","No","Two year","No","Bank transfer (automatic)",72.95,5265.55,"No","SMB","Premium","Fiber",70,0,70,0.27188149014255
"3898-BSJYF","Female",0,"No","Yes",10,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","Yes","One year","No","Credit card (automatic)",73.55,693.3,"No","SMB","Premium","Fiber",70,0,70,0.298237120569684
"3938-YFPXD","Male",0,"No","No",72,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",84.3,5997.1,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.183835571992677
"7696-AMHOD","Female",0,"Yes","Yes",49,"Yes","No","DSL","No","Yes","Yes","No","Yes","Yes","One year","No","Credit card (automatic)",78,3824.2,"No","Consumer","Basic","Cable",24.95,0,24.95,0.0520601115538739
"2453-SAFNS","Female",1,"No","No",54,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","No","One year","No","Mailed check",72.1,3886.05,"No","SMB","Plus","Cable",57.95,0,57.95,0.226150748739019
"9558-IHEZX","Female",0,"No","No",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",106.75,7283.25,"No","Consumer","Plus","Cable",57.95,0,57.95,0.064614493760746
"9617-UDPEU","Female",0,"No","No",22,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",19.25,412.55,"No","Consumer","Premium","Fiber",70,0,70,0.261740211874712
"6340-DACFT","Female",0,"Yes","Yes",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",20.55,1070.25,"No","SMB","Plus","Cable",57.95,0,57.95,0.275292970426381
"4955-VCWBI","Female",0,"Yes","Yes",43,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20,817.95,"No","Consumer","Plus","Cable",57.95,0,57.95,0.0543391511426307
"6813-GZQCG","Female",0,"Yes","Yes",45,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",24.65,1171.3,"No","Consumer","Plus","Cable",57.95,0,57.95,0.0909539451356977
"7426-GSWPO","Male",1,"No","No",64,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",103.5,6548.65,"No","SMB","Basic","Cable",24.95,0,24.95,0.0670541097759269
"3389-KTRXV","Female",0,"Yes","Yes",23,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",23.85,625.65,"No","Consumer","Plus","Cable",57.95,0,57.95,0.292084432742558
"3118-UHVVQ","Female",0,"Yes","No",68,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",25.8,1911.5,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.192386516090482
"1031-IIDEO","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.85,70.85,"Yes","SMB","Basic","Cable",24.95,0,24.95,0.508930454589427
"5832-XKAES","Male",0,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",69.8,134.7,"Yes","Consumer","Premium","Fiber",70,0,70,0.616982978675514
"3205-MXZRA","Male",0,"No","No",26,"Yes","No","DSL","No","No","No","Yes","Yes","No","One year","No","Credit card (automatic)",59.45,1507,"No","SMB","Plus","Cable",57.95,0,57.95,0.2620593652362
"4701-AHWMW","Male",0,"Yes","No",55,"No","No phone service","DSL","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",54.55,2978.3,"Yes","Enterprise","Premium","Fiber",70,0,70,0.891151486337185
"8317-BVKSO","Male",0,"No","No",14,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",20.05,299.3,"No","Consumer","Basic","Cable",24.95,0,24.95,0.221880034904461
"5702-KVQRD","Male",0,"Yes","No",71,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",82.55,5832.65,"No","SMB","Premium","Fiber",70,0,70,0.296114282577764
"0083-PIVIK","Male",0,"No","No",64,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","One year","No","Electronic check",81.25,5567.55,"No","Enterprise","Plus","Cable",57.95,0,57.95,0.198870529839769
"9210-IAHGH","Female",0,"No","No",7,"Yes","No","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",70.75,450.8,"Yes","Enterprise","Plus","Cable",57.95,0,57.95,0.827846460510045
"6169-PGNCD","Female",0,"No","No",57,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","Yes","Credit card (automatic)",74.3,4166.35,"No","SMB","Plus","Cable",57.95,0,57.95,0.234917710255831
"0023-XUOPT","Female",0,"Yes","No",13,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","No","Electronic check",94.1,1215.6,"Yes","Consumer","Plus","Cable",57.95,0,57.95,0.678363435529172
"4592-IWTJI","Female",0,"Yes","Yes",3,"No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",29.7,91.7,"Yes","Enterprise","Basic","Cable",24.95,0,24.95,0.557428955100477
"4909-JOUPP","Male",1,"Yes","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",109.7,7898.45,"No","Consumer","Plus","Cable",57.95,0,57.95,0.244680623128079
"4657-FWVFY","Female",0,"Yes","Yes",40,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",96.35,3915.4,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.233258310775273
"2257-BOVXD","Male",0,"Yes","No",14,"Yes","Yes","DSL","No","No","No","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)",66.6,979.5,"No","SMB","Plus","Cable",57.95,0,57.95,0.0585695249144919
"7729-JTEEC","Male",0,"Yes","Yes",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.5,90.05,"No","Enterprise","Basic","Cable",24.95,0,24.95,0.16303161206888
"7632-MNYOY","Male",1,"No","No",66,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",110.9,7432.05,"Yes","Consumer","Premium","Fiber",70,0,70,0.701271968707442
"6518-LGAOV","Female",0,"Yes","No",38,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",105,4026.4,"Yes","SMB","Plus","Cable",57.95,0,57.95,0.540872612316161
"7242-QZLXF","Male",0,"No","Yes",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",25.3,25.3,"Yes","Consumer","Plus","Cable",57.95,0,57.95,0.570358881354332
"4576-CSAJH","Male",0,"No","No",22,"Yes","No","DSL","No","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)",55.15,1193.05,"Yes","SMB","Premium","Fiber",70,0,70,0.85723394388333
"1000-AJSLD","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.1,20.1,"Yes","Consumer","Premium","Fiber",70,0,70,0.702684657182544
