tenure,seniorcitizen,arpu,service_type_dsl,service_type_fiber,service_type_none,contract_Month-to-month,contract_One year,contract_Two year,loyalty_tier_New,loyalty_tier_Established,loyalty_tier_Loyal,loyalty_tier_Very Loyal,discount_level_Low,discount_level_Medium,discount_level_High
11,True,78.5,False,True,False,True,False,False,True,False,False,False,True,False,False
34,True,79.6,False,True,False,True,False,False,False,True,False,False,True,False,False
10,False,80.05,False,True,False,True,False,False,True,False,False,False,True,False,False
31,False,81.15,False,True,False,True,False,False,False,True,False,False,True,False,False
4,True,84.6,False,True,False,True,False,False,True,False,False,False,True,False,False
31,True,84.85,False,True,False,True,False,False,False,True,False,False,True,False,False
15,False,86.2,False,True,False,True,False,False,False,True,False,False,True,False,False
4,False,87.1,False,True,False,True,False,False,True,False,False,False,True,False,False
12,False,89.4,False,True,False,True,False,False,True,False,False,False,True,False,False
54,False,89.4,False,True,False,True,False,False,False,False,True,False,True,False,False
1,False,89.55,False,True,False,True,False,False,True,False,False,False,True,False,False
32,False,89.6,False,True,False,True,False,False,False,True,False,False,True,False,False
59,True,89.75,False,True,False,True,False,False,False,False,True,False,True,False,False
1,True,91.3,False,True,False,True,False,False,True,False,False,False,True,False,False
11,False,94.0,False,True,False,True,False,False,True,False,False,False,True,False,False
2,True,94.0,False,True,False,True,False,False,True,False,False,False,True,False,False
33,False,95.0,False,True,False,True,False,False,False,True,False,False,True,False,False
9,False,95.5,False,True,False,True,False,False,True,False,False,False,True,False,False
49,False,95.6,False,True,False,True,False,False,False,False,True,False,True,False,False
50,False,95.7,False,True,False,True,False,False,False,False,True,False,True,False,False
49,True,96.2,False,True,False,True,False,False,False,False,True,False,True,False,False
35,True,99.05,False,True,False,True,False,False,False,True,False,False,True,False,False
43,False,99.3,False,True,False,True,False,False,False,False,True,False,True,False,False
66,False,99.5,False,True,False,True,False,False,False,False,False,True,True,False,False
49,False,99.8,False,True,False,True,False,False,False,False,True,False,True,False,False
37,False,100.05,False,True,False,True,False,False,False,False,True,False,True,False,False
54,False,100.1,False,True,False,True,False,False,False,False,True,False,True,False,False
15,False,100.15,False,True,False,True,False,False,False,True,False,False,True,False,False
13,True,100.8,False,True,False,True,False,False,False,True,False,False,True,False,False
27,True,101.25,False,True,False,True,False,False,False,True,False,False,True,False,False
13,False,102.25,False,True,False,True,False,False,False,True,False,False,True,False,False
70,True,102.95,False,True,False,True,False,False,False,False,False,True,True,False,False
45,False,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
3,False,104.1995785440613,False,True,False,True,False,False,True,False,False,False,True,False,False
52,True,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
13,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
68,True,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False
13,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
52,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
25,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
17,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
52,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
35,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
56,False,0.0,False,False,True,False,True,False,False,False,True,False,False,False,False
43,False,35.2,True,False,False,False,True,False,False,False,True,False,True,False,False
41,False,35.45,True,False,False,False,True,False,False,False,True,False,True,False,False
39,False,35.55,True,False,False,False,True,False,False,False,True,False,True,False,False
14,False,44.6,True,False,False,False,True,False,False,True,False,False,True,False,False
9,False,48.6,True,False,False,False,True,False,True,False,False,False,True,False,False
39,False,54.85,True,False,False,False,True,False,False,False,True,False,True,False,False
46,False,55.65,True,False,False,False,True,False,False,False,True,False,True,False,False
63,False,58.55,True,False,False,False,True,False,False,False,False,True,True,False,False
26,False,59.45,True,False,False,False,True,False,False,True,False,False,True,False,False
57,False,59.6,True,False,False,False,True,False,False,False,True,False,True,False,False
42,False,63.7,True,False,False,False,True,False,False,False,True,False,True,False,False
71,False,66.2,True,False,False,False,True,False,False,False,False,True,True,False,False
56,True,68.45,True,False,False,False,True,False,False,False,True,False,True,False,False
59,False,73.94383893762183,True,False,False,False,True,False,False,False,True,False,True,False,False
71,False,79.05,False,True,False,False,True,False,False,False,False,True,True,False,False
17,False,73.94383893762183,True,False,False,False,True,False,False,True,False,False,True,False,False
53,True,95.85,False,True,False,False,True,False,False,False,True,False,True,False,False
49,True,103.0,False,True,False,False,True,False,False,False,True,False,True,False,False
64,False,104.1995785440613,False,True,False,False,True,False,False,False,False,True,True,False,False
53,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
40,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
45,False,104.1995785440613,False,True,False,False,True,False,False,False,True,False,True,False,False
34,False,104.1995785440613,False,True,False,False,True,False,False,True,False,False,False,True,False
57,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
8,False,0.0,False,False,True,False,False,True,True,False,False,False,False,False,False
29,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
71,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
35,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
47,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
41,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
60,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
18,False,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False
58,False,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False
62,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
71,True,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
72,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
62,False,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False
10,False,29.6,True,False,False,False,False,True,True,False,False,False,True,False,False
71,True,46.35,True,False,False,False,False,True,False,False,False,True,True,False,False
71,False,49.35,True,False,False,False,False,True,False,False,False,True,True,False,False
39,False,49.8,True,False,False,False,False,True,False,False,True,False,True,False,False
52,False,50.2,True,False,False,False,False,True,False,False,True,False,True,False,False
45,False,53.3,True,False,False,False,False,True,False,False,True,False,True,False,False
22,False,56.75,True,False,False,False,False,True,False,True,False,False,True,False,False
62,False,60.15,True,False,False,False,False,True,False,False,False,True,True,False,False
70,False,66.0,True,False,False,False,False,True,False,False,False,True,True,False,False
63,False,67.25,True,False,False,False,False,True,False,False,False,True,True,False,False
57,True,69.85,True,False,False,False,False,True,False,False,True,False,True,False,False
64,True,70.2,True,False,False,False,False,True,False,False,False,True,True,False,False
59,False,73.94383893762183,True,False,False,False,False,True,False,False,True,False,True,False,False
66,True,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
72,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,True,False,False
63,False,73.94383893762183,True,False,False,False,False,True,False,False,False,True,False,True,False
68,False,89.95,False,True,False,False,False,True,False,False,False,True,True,False,False
