customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7923-IYJWY,Male,true,false,false,67,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,true,Credit card (automatic),116.1,7839.85,false
9739-JLPQJ,Female,false,true,true,72,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,false,Credit card (automatic),117.5,8670.1,false
4903-UYAVB,Male,false,true,false,5,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,19.35,126.05,true
9174-FKWZE,Female,true,false,false,1,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,true,Electronic check,19.45,19.45,true
9391-TTOYH,Female,false,false,false,23,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,true,Mailed check,19.5,470.2,false
7727-SHVZV,Female,false,false,false,9,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Bank transfer (automatic),19.5,150.35,false
4160-AMJTL,Female,true,false,false,8,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Electronic check,19.65,164.3,true
6377-KSLXC,Male,false,false,false,5,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,19.95,107.05,false
7777-UNYHB,Female,false,true,true,12,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,true,Credit card (automatic),20.1,232.4,false
4203-QGNZA,Female,false,false,true,28,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,20.25,535.35,false
7998-ZLXWN,Female,false,true,false,15,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Credit card (automatic),20.45,330.8,false
5351-QESIO,Male,false,false,true,1,false,No phone service,DSL,No,No,No,No,No,No,Month-to-month,false,Mailed check,24.2,24.2,false
4282-ACRXS,Male,true,true,false,38,false,No phone service,DSL,No,No,No,No,No,No,Month-to-month,true,Electronic check,24.85,955.75,false
6509-TSGWN,Female,false,true,true,37,true,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,false,Mailed check,26.45,911.6,false
7634-WSWDB,Female,false,false,true,8,false,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,true,Electronic check,38.5,330.8,false
3754-DXMRT,Male,true,false,false,2,true,No,DSL,No,No,No,No,No,No,Month-to-month,true,Electronic check,44.15,92.65,true
5046-NUHWD,Female,true,true,false,29,false,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,true,Electronic check,45,1228.65,false
6410-LEFEN,Female,false,false,false,9,true,No,DSL,No,No,No,No,No,No,Month-to-month,false,Electronic check,45.15,416.45,true
0128-MKWSG,Female,false,false,true,26,false,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,false,Mailed check,45.8,1147,false
3999-WRNGR,Female,false,true,true,60,false,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,true,Electronic check,49.75,3069.45,false
5843-TTHGI,Female,false,false,false,18,true,No,DSL,No,No,Yes,No,No,No,Month-to-month,true,Mailed check,50,892.7,false
2207-OBZNX,Male,false,false,false,7,true,No,DSL,Yes,No,No,No,No,No,Month-to-month,true,Mailed check,51,354.05,true
4109-CYRBD,Male,true,true,false,29,true,Yes,DSL,No,No,No,No,No,No,Month-to-month,true,Electronic check,51.6,1442,false
6038-GCYEC,Female,false,false,false,24,false,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,true,Credit card (automatic),54.15,1240.25,true
4680-KUTAJ,Female,true,false,false,11,true,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,true,Electronic check,55.6,580.8,false
2446-ZKVAF,Male,false,true,false,18,true,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,false,Credit card (automatic),56.8,1074.65,false
4925-LMHOK,Male,false,false,false,15,true,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,true,Credit card (automatic),58.6,939.7,true
7869-ZYDST,Male,false,true,false,31,true,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,true,Credit card (automatic),59.05,1882.8,false
1849-RJYIG,Female,false,false,false,8,true,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,true,Electronic check,60,487.75,false
3995-WFCSM,Female,false,false,false,2,true,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,false,Electronic check,60.85,111.4,false
1353-LJWEM,Male,false,false,false,11,true,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,true,Electronic check,60.9,688.5,false
4710-NKCAW,Male,false,true,true,5,true,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,false,Credit card (automatic),64.4,316.9,false
8404-GFGCZ,Male,false,true,false,4,true,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,false,Electronic check,65.6,250.1,false
1086-LXKFY,Female,false,true,true,1,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Mailed check,69.1,69.1,true
7660-HDPJV,Female,false,false,false,1,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,69.2,69.2,true
6457-GIRWB,Male,false,false,false,1,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,69.35,69.35,true
7504-UWHNB,Male,false,false,false,25,true,No,Fiber optic,No,No,No,No,No,No,Month-to-month,false,Electronic check,69.75,1729.35,false
3234-VKACU,Male,false,false,false,2,true,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,false,Electronic check,70.3,132.4,false
7217-JYHOQ,Male,false,true,true,24,true,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,true,Credit card (automatic),70.3,1706.45,false
1352-VHKAJ,Male,false,true,true,27,true,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,false,Bank transfer (automatic),71.6,1957.1,false
6339-YPSAH,Male,false,false,false,9,true,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,true,Electronic check,73.8,704.3,false
8699-ASUFO,Male,true,true,false,7,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Mailed check,74.4,527.9,true
0709-TVGUR,Female,true,false,false,9,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Electronic check,74.55,622.9,true
5399-ZIMKF,Male,false,false,false,5,true,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Electronic check,74.65,383.65,false
0191-ZHSKZ,Male,true,false,false,30,true,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,true,Electronic check,74.75,2111.3,false
6572-ADKRS,Female,false,false,false,46,true,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,true,Credit card (automatic),74.8,3548.3,false
8778-LMWTJ,Female,false,false,false,9,true,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,true,Electronic check,74.85,708.2,false
3943-KDREE,Female,false,false,false,26,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,true,Bank transfer (automatic),74.95,1834.95,true
2528-HFYZX,Male,true,true,false,17,true,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Electronic check,76.45,1233.4,true
4465-VDKIQ,Female,false,false,false,18,true,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,false,Electronic check,77.8,1358.6,false
5419-JKZNQ,Male,true,true,false,30,true,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,false,Mailed check,77.9,2351.45,false
3955-JBZZM,Male,false,false,false,20,true,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,false,Electronic check,78.8,1641.3,false
9465-RWMXL,Male,false,true,false,32,true,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,true,Electronic check,78.9,2447.95,true
7148-XZPHA,Male,false,true,true,55,true,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,false,Electronic check,79.4,4238.45,false
6941-PMGEP,Female,false,false,false,5,true,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,true,Electronic check,80,412.5,true
1591-NFNLQ,Male,false,false,false,51,true,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,false,Credit card (automatic),80,4242.35,true
4767-HZZHQ,Male,false,true,true,30,true,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,false,Bank transfer (automatic),82.05,2570.2,false
4238-HFHSN,Male,true,true,false,61,true,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,true,Electronic check,82.15,4904.85,false
3727-RJMEO,Male,false,true,false,6,true,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,true,Electronic check,82.85,460.25,true
8242-SOQUO,Female,true,false,false,5,true,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,true,Electronic check,84.7,392.5,false
2455-USLMV,Female,false,false,false,31,true,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,true,Credit card (automatic),84.75,2613.4,false
6060-DRTNL,Female,true,false,false,5,true,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,true,Mailed check,84.85,415.55,true
5914-DVBWJ,Female,true,false,false,18,true,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,true,Electronic check,85.45,1505.85,true
6563-VNPMN,Female,true,false,false,45,true,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,true,Bank transfer (automatic),85.7,3778.1,false
0118-JPNOY,Female,true,false,false,26,true,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,true,Credit card (automatic),85.8,2193.65,false
7658-UYUQS,Male,true,true,false,21,true,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,false,Bank transfer (automatic),86.55,1857.25,false
7241-AJHFS,Male,false,false,false,32,true,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,false,Bank transfer (automatic),87.65,2766.4,false
3068-OMWZA,Male,true,false,false,1,true,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,true,Electronic check,88.8,88.8,true
9053-EJUNL,Male,false,false,false,41,true,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,true,Electronic check,89.2,3645.75,false
7030-NJVDP,Male,false,true,false,24,true,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,true,Electronic check,89.25,2210.2,false
6818-WOBHJ,Female,true,true,false,68,true,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,true,Bank transfer (automatic),89.6,6127.6,true
9497-QCMMS,Male,true,false,false,1,true,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,true,Electronic check,93.55,93.55,true
9253-QXKBE,Male,true,true,false,29,true,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,true,Electronic check,94.45,2653.65,true
5244-IRFIH,Male,true,true,false,33,true,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,true,Electronic check,94.5,3105.55,true
9699-UBQFS,Female,true,true,false,43,true,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,true,Electronic check,94.5,4156.8,false
6075-SLNIL,Male,false,false,false,38,true,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,true,Credit card (automatic),95.1,3691.2,false
2754-VDLTR,Male,false,false,true,10,true,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,false,Electronic check,95.2,930.4,true
0468-YRPXN,Male,false,false,false,29,true,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,true,Credit card (automatic),98.8,2807.1,false
0354-WYROK,Female,true,true,true,31,true,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,true,Electronic check,98.9,2911.3,true
5649-RXQTV,Male,false,false,false,51,true,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,true,Electronic check,99,5038.15,false
5480-TBGPH,Female,false,true,false,24,true,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,true,Credit card (automatic),99.3,2431.35,true
1013-QCWAM,Female,true,true,false,66,true,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,true,Electronic check,100.8,6690.75,false
5299-SJCZT,Male,false,false,false,3,true,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,true,Bank transfer (automatic),101.55,298.35,true
0654-HMSHN,Male,false,true,true,21,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,false,Electronic check,104.4,2157.95,true
7145-FEJWU,Female,false,false,true,12,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,true,Electronic check,105.3,1275.65,false
9710-ZUSHQ,Female,true,false,false,37,true,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,true,Bank transfer (automatic),106.75,4056.75,true
5760-IFJOZ,Male,false,false,false,3,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,false,Mailed check,107.95,313.6,false
4487-ZYJZK,Female,false,true,true,38,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,false,Credit card (automatic),19.6,763.1,false
8573-JGCZW,Male,false,false,false,17,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,true,Bank transfer (automatic),19.65,351.55,false
1403-LKLIK,Female,false,true,true,33,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,false,Mailed check,20.1,579.4,false
5777-ZPQNC,Female,false,false,false,12,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,false,Electronic check,20.15,260.7,false
2259-OUUSZ,Male,false,false,false,7,false,No phone service,DSL,No,No,Yes,Yes,No,No,One year,true,Credit card (automatic),35.5,249.55,false
9139-TWBAS,Female,false,true,false,26,false,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,false,Bank transfer (automatic),47.85,1190.5,false
6981-TDRFT,Male,false,true,true,44,false,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,true,Electronic check,54.3,2317.1,false
9052-DHNKM,Male,false,false,false,26,true,Yes,DSL,Yes,Yes,No,No,No,No,One year,false,Electronic check,61.55,1581.95,false
5081-NWSUP,Female,false,false,false,10,true,No,DSL,No,Yes,No,Yes,No,Yes,One year,false,Mailed check,64.9,685.55,false
7541-YLXCL,Male,false,false,false,36,true,No,DSL,No,Yes,No,Yes,No,Yes,One year,true,Mailed check,65.4,2498.4,true
4942-VZZOM,Male,false,true,false,64,true,Yes,DSL,Yes,No,No,No,Yes,No,One year,true,Credit card (automatic),66.15,4392.5,false
0628-CNQRM,Male,false,true,true,22,true,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,true,Bank transfer (automatic),67.5,1544.05,true
7657-DYEPJ,Male,true,false,false,38,true,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,true,Credit card (automatic),70.15,2497.35,true
7619-PLRLP,Female,false,true,false,53,true,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,false,Bank transfer (automatic),74.1,3833.95,false
4626-OZDTJ,Female,false,true,false,51,true,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,true,Credit card (automatic),78.65,3950.85,false
7997-EASSD,Female,false,true,false,63,true,Yes,Fiber optic,No,No,No,Yes,No,No,One year,true,Credit card (automatic),81.2,4965.1,false
9470-RTWDV,Male,false,true,true,26,true,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,true,Credit card (automatic),82,2083.1,false
7716-YTYHG,Female,false,true,true,48,true,Yes,Fiber optic,No,No,No,No,No,Yes,One year,true,Mailed check,82.05,4029.95,true
9978-HYCIN,Male,true,true,true,47,true,No,Fiber optic,No,Yes,No,No,Yes,No,One year,true,Bank transfer (automatic),84.95,4018.05,false
2252-ISRNH,Male,false,true,true,9,true,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,true,Electronic check,90.35,767.9,false
8646-JCOMS,Female,false,true,false,66,true,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,true,Bank transfer (automatic),90.55,6130.95,false
6728-VOIFY,Female,false,true,false,63,true,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,true,Electronic check,96,6109.75,false
1265-XTECC,Female,true,true,false,68,true,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,true,Credit card (automatic),96.55,6581.9,true
8769-KKTPH,Female,false,true,true,63,true,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,true,Credit card (automatic),99.65,6311.2,false
4097-YODCF,Male,false,false,true,34,true,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,true,Electronic check,103.8,3470.8,false
0565-JUPYD,Male,false,false,false,63,true,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,false,Credit card (automatic),104.5,6590.8,false
5553-AOINX,Female,true,true,true,66,true,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,true,Electronic check,104.9,6891.45,false
8849-GYOKR,Female,false,true,false,54,true,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,false,Bank transfer (automatic),106.55,5763.3,true
9356-AXGMP,Male,false,true,false,38,true,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,true,Electronic check,110.7,4428.6,false
4789-KWMXN,Male,false,true,false,47,true,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,true,Credit card (automatic),110.85,5275.8,true
8857-CUPFQ,Male,false,true,false,63,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,false,Mailed check,19.25,1237.65,false
5787-KXGIY,Male,false,true,false,72,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,false,Credit card (automatic),19.3,1304.8,false
0839-QNXME,Female,false,false,false,30,true,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,false,Credit card (automatic),19.4,578.5,false
